title,company,location,description
Software Project Manager,Preference,"Paterna, Valencian Community, Spain","About the job En Preference, llevamos más de 30 años desarrollando soluciones tecnológicas que transforman el sector del cerramiento a nivel internacional. Nuestra misión es clara: ofrecer software innovador que impulse la digitalización de nuestros clientes y contribuya a su crecimiento. Estamos en plena ejecución de proyectos estratégicos de gran alcance, y buscamos a una persona que nos ayude a conectar la visión global con el detalle técnico, liderando la supervisión transversal de los desarrollos, y aportando visibilidad, estructura y foco en la entrega. Si tienes experiencia en proyectos de software complejos, hablas el lenguaje de los Product Owners y Tech Leads, y dominas Jira más allá del uso habitual… ¡Queremos conocerte! Propósito del Rol: Supervisar y mantener actualizada de forma centralizada la evolución global de los proyectos estratégicos de software, incluyendo arquitectura funcional, planificación técnica, prioridades, fechas clave y entregables. Este rol asegura la coordinación entre Product Owners y Tech Leads, así como la trazabilidad operativa, financiera y estratégica del proyecto. Responsabilidades Actualizar y mantener la visión global del proyecto, incluyendo arquitectura funcional, roadmap, fechas clave, interdependencias entre módulos, riesgos y entregables. Será la fuente de referencia transversal para todo el equipo y la dirección. Participar en reuniones con clientes para hacer seguimiento de entregas, gestionar cambios de alcance o prioridades, y reportar el avance. Supervisar la planificación técnica definida por los Tech Leads y sus equipos, asegurando la correcta alineación entre historias de usuario y las dependencias entre desarrollos. Coordinar con los Product Owners la coherencia de las historias de usuario, gestionando su integración dentro de la visión global del proyecto. Controlar la evolución de las tareas en Jira, detectando cuellos de botella, bloqueos o desviaciones respecto a los objetivos y cronograma definidos. Aportar visibilidad y orden mediante el diseño y mantenimiento de dashboards avanzados en Jira (filtros, automatizaciones, informes). Supervisar la correcta imputación de horas por parte del equipo (Toggl, Jira) y su relación con la facturación y rentabilidad del proyecto. Mantener actualizada la información de estado de proyectos y generar informes operativos y estratégicos para Dirección. Colaborar en la mejora continua de los procesos operativos, proponiendo ajustes en las herramientas o metodologías que aumenten eficiencia y visibilidad. Coordinar entregas parciales y aprobaciones funcionales con stakeholders. Requisitos Experiencia +5 años como Project Manager en entornos de desarrollo de software, gestionando proyectos de larga duración con múltiples stakeholders. Coordinación de equipos internacionales, multidisciplinares, y experiencia supervisando a varios Product Owners y Tech Leads en paralelo. Experiencia gestionando proyectos con seguimiento financiero, control de imputaciones y reportes ejecutivos. Formación y Conocimientos Técnicos Titulación técnica universitaria (Ingeniería, Informática, Telecomunicaciones) o experiencia equivalente. Nivel avanzado de Jira (no solo uso básico: dominio de flujos, automatizaciones, filtros JQL, dashboards personalizados, gestión de proyectos y configuración de tableros). Familiaridad con Toggl o herramientas similares de time-tracking. Inglés avanzado. Habilidades clave Pensamiento estructurado y visión global. Rigor organizativo, capacidad de priorización y orientación a resultados. Comunicación efectiva con perfiles técnicos, funcionales y clientes. Capacidad analítica y foco en mejora continua. Características del puesto Horario flexible de lunes a viernes 7h a 15h. 2h de flexibilidad de entrada y/o salida Modalidad presencial. Parque tecnológico de Paterna (Valencia) Disponibilidad desplazamientos a cliente. ¿Qué ofrece la empresa? Immersión en una empresa con más de 30 años como líder en el desarrollo técnico de alto nivel. Trabajar colaborativamente con equipos expertos. Aprendizaje y evolución continua. Salario en función de conocimiento aportado (nuestro modelo salarial se basa en la contribución de valor a la compañía y mantiene una línea objetiva y transparente a los equipos). Retribución flexible Beneficios en gimnasios, gratuidad en consumos de cafetería Clases de inglés Incorporación en una compañía con mucho potencial de crecimiento y desarrollo"
"Project Manager, Player Care- Monopoly Go!",Scopely,Spain,"About the job Scopely is looking for a Project Manager in Customer Support to join our Monopoly GO! Game team in one of our global studio hubs or remotely. At Scopely, we care deeply about what we do and want to inspire play every day - whether in our work environments alongside our talented colleagues or through our deep connections with our communities of players. We are a global team of game lovers who are developing, publishing and innovating the mobile games industry, connecting millions of people around the world daily. Monopoly GO! is our new casual game and a key franchise that has just become Scopely’s largest game, enjoyed by millions of players. The team is based in Europe and the US, and works every day to create captivating new experiences for our players. What You Will Do As Project Manager, you will work alongside a team responsible for driving excellence in delivering product insights, running outsourced support operations and designing state-of-the-art technology to support our players. Responsibilities include: Utilise project management skills to oversee game-related development projects. Monitor and report on project metrics and KPIs to ensure deliverables meet the highest quality standards Work in close partnership with Product and Technology stakeholders, ensuring clear communication and effective management of timelines and deliverables. Lead war room management during critical project phases Manage relationships with external vendors, including handling day-to-day operational processes Partner with cross-functional teams to provide insights leading to direct improvements of player experience in the game Develop and manage a comprehensive knowledge base and ensure training processes are up to date What We’re Looking For 3+ years of project management experience in the video game or tech industry Proven track record of successfully managing projects from inception to completion based on business case and expected impact. Great communication skills within multicultural, pluridisciplinary teams Experience with data and BI presentation tools (Looker, Tableau, …) A passion for making players enjoy world-class mobile, social and casual games. At Scopely, we create games for everyone - and want to ensure that the people behind our games reflect that! We are committed to creating a diverse, supportive work environment where everyone is treated with respect. We are committed to providing equal employment opportunities and welcome individuals from all backgrounds to join us & embrace the adventure! About Us Scopely is a global interactive entertainment and mobile-first video game company, home to many top, award-winning experiences such as ""MONOPOLY GO!,"" “Star Trek™ Fleet Command,” “Stumble Guys,” “MARVEL Strike Force,” and “Yahtzee® With Buddies,” among others. Scopely creates, publishes, and live-operates immersive games that empower a directed-by-consumer™ experience across multiple platforms--from mobile, web, PC and beyond. Founded in 2011, Scopely is fueled by a world-class team and a proprietary technology platform Playgami that supports one of the most diversified portfolios in the games industry. Recognized multiple times as one of Fast Company’s “World’s Most Innovative Companies,” Scopely is a multi-billion-dollar business due to its ability to create long-lasting game experiences that players enjoy for years. Scopely has global operations in more than a dozen markets across Asia, EMEA, and North America, and is home to many internal game development teams, referred to as Scopely Studios, with additional game studio partners across four continents. Scopely was acquired by Savvy Games Group in July 2023 for $4.9 billion, and is now an independent subsidiary of Savvy. For more information on Scopely, visit: scopely.com Notice to candidates: Scopely, Inc and its affiliates will never request payment or ask for financial information as a condition for applying to a position or receiving an offer of employment. All official Scopely, Inc. recruiters only use email domains that end with @scopely.com. Our official website is www.scopely.com. Please only apply to positions posted on our official website and ensure the recruiter only communicates via the official email domain. Should you have any questions or encounter any fraudulent requests/emails/websites, please immediately contact recruiting@scopely.com. Our job applicant privacy policies are available here: California Privacy Notice and EEA/UK Privacy Notice. Employment at Scopely is based solely on a person's merit and qualifications. Scopely does not discriminate against any employee or applicant because of race, creed, color, religion, gender, sexual orientation, gender identity/expression, national origin, disability, age, genetic information, veteran status, marital status, pregnancy or related condition (including breastfeeding), or any other basis protected by law. We also consider qualified applicants with arrest or conviction records, consistent with applicable federal, state and local law."
Junior Compliance Analyst,Dapper Labs,European Union,"About the job 🚀 Join Us in Protecting the Future of Web3 At Dapper Labs, we’re building the future of digital ownership by making Web3 accessible and empowering users to engage with blockchain technology in safe, meaningful, and enjoyable ways. Whether it’s NFTs or fintech, creators or collectors, we’re shaping the next generation of digital experiences. We’re looking for a Junior Compliance Analyst to join our Risk Operations team and help us protect our community from financial crime, detect suspicious activity, and respond to blockchain-based threats. This role requires weekend availability and hands-on experience with Chainalysis, identity verification platforms, and SQL. 🔍 What You’ll Do Monitor transactions and activity using Chainalysis to detect and escalate suspicious activity in real time. Conduct thorough investigations of account activities as a result of transaction monitoring alerts Facilitate Request for Information (RFI) in the investigation of transaction monitoring cases Review and validate identity documentation using Persona, Sardine, and similar platforms. Investigate potentially fraudulent or high-risk users by analyzing behavioral patterns, wallet activity, and verification inconsistencies. Use SQL to extract and analyze user and transaction data to support investigations and compliance reporting. Conduct enhanced due diligence (EDD) reviews for high-risk users and escalate findings as needed. Collaborate with internal teams (Fraud, Payments, Engineering) to implement improvements in compliance workflows and alert handling. Maintain detailed supporting information used during investigation and audit logs to ensure regulatory readiness. 💼 What You Bring 2+ years of experience in a compliance, fraud, trust & safety, or risk operations role, ideally in fintech, crypto, or Web3. Prior experience in case management tools, alert queue systems, or crypto exchange environments. Hands-on experience with Chainalysis or other blockchain analytics tools. Proficiency in SQL—you’re comfortable writing queries and digging into raw data. Familiarity with ID verification platforms like Persona, Sardine, or similar. Strong attention to detail and analytical thinking with the ability to recognize patterns and anomalies. Comfort with working independently on weekends and managing time-sensitive case escalations. Excellent written communication skills, especially for investigative summaries and internal documentation. Understanding of blockchain fundamentals, NFT ecosystems, and digital wallets. Knowledge of BSA/AML, OFAC, and global KYC/EDD regulatory requirements is a strong plus. A strong team player who is also able to work independently with minimal oversight. ✨ Nice to Haves Experience with manual process automation; specifically AI Agents Experience working with ticketing systems such as Zendesk, Freshdesk, or other case management tools. Why You’ll Love Working Here 🌍 Remote-first culture with flexible hours and a global team. 🚀 Work on the cutting edge of Web3, NFTs, and fintech. 🧠 Learn fast with direct exposure to real fraud cases and rapid decision-making. 💡 Be part of a mission-driven company building the trusted foundation for decentralized experiences."
Remote Data Analyst – Spanish Language (ES),TELUS Digital,"Valencian Community, Spain","About the job A Day in the Life of an Online Data Analyst: In this role, you will be working on a project aimed at enhancing the content and quality of digital maps that are used by millions of people worldwide Completing research and evaluation tasks in a web-based environment such as verifying and comparing data, and determining the relevance and accuracy of information. No previous professional experience is required to apply to this role, however, working on this project will require you to pass the basic requirements and go through a standard assessment process. This is a part-time long-term project and your work will be subject to our standard quality assurance checks during the term of this agreement. Basic Requirements Full Professional Proficiency in Spanish language Being a resident in Spain for the last 2 consecutive years and having familiarity with current and historical business, media, sport, news, social media, and cultural affairs in Spain Ability to follow guidelines and conduct online research using search engines, online maps, and website information Flexibility to work across a diverse set of task types, including maps, news, audio tasks, and relevance Daily access to a broadband internet connection, computer, and relevant software Join us today and be part of a dynamic and innovative team that is making a difference in the world! Once you have successfully applied and registered, please send a confirmation email to jasmin.loja@telusdigital.com with the subject line: Subject: Application Confirmation - [Job Title] via Linkedin to ensure your application is processed. Please include the email address you used to register."
Quality Monitoring Analyst REMOTO,Inizio,Spain,"About the job ✨¡Nueva vacante de Analista de Control de Calidad media jornada en REMOTO!✨ En INIZIO Engage buscamos un Analista de Control de Calidad (Quality Monitoring Analyst) para trabajar a media jornada en REMOTO, en un nuevo proyecto internacional con un laboratorio de renombre, para empezar en Septiembre. ¿Tienes formación en CC de la Salud, experiencia monitorizando llamadas o en atención al cliente, dando formaciones y quieres trabajar 100% desde casa? ¡Esta es tu oportunidad! ✅¿Qué harás? Garantizar la precisión, cumplimiento y calidad del trabajo realizado por el personal del centro de atención telefónico. Revisar llamadas, informes y casos adversos y reclamaciones sobre la calidad de los productos. Confirmar el cumplimiento de las buenas prácticas (GDP). Apoyar la implementación y cumplimiento de los procesos de garantía de calidad. Realización de auditorías internas y seguimiento. Contribución a la cultura de mejora contínua. 👀 ¿Qué perfil buscamos? Formación en CC de la Salud (licenciatura preferible). Preferible experiencia previa en industria farmacéutica y/o sanitaria. Necesario conocimiento y familiaridad con terminología médica compleja. Al menos 2 años de experiencia previa en call center, preferiblemente ámbito sanitario. Dominio del inglés (B2-C1) en conversación. Capacidad de priorización y organización altos. Habilidades de resolución de problemas, pensamiento crítico y atención al detalle. Excelentes habilidades comunicativas Dominio del paquete Office, uso de CRM, y acostumbrado a softwares de llamadas. 💸¿Qué ofrecemos? Trabajo 100% remoto en España. Contrato de media jornada, indefinido con INIZIO Engage. Remuneración anual: 13.500€ SFBA + 10% incentivos Herramientas IT (portátil + teléfono). Flexibilidad horaria. Formación inicial y seguimiento continuo. Proyecto dinámico y con impacto en la salud de los pacientes. Posibilidades de evolución en la compañía. ¿Te interesa esta oportunidad o conoces a alguien que encaje en la descripción? ¡No dejes pasar esta ocasión y aplica o comparte! 🙌 Inizio Engage es un partner estratégico del sector Health & Life Sciences. 💊 ¡Además somos una de las 100 mejores Empresas en España para trabajar según Forbes! 😎 Nuestro equipo global aumenta la experiencia local y la mezcla diversa de habilidades con datos, ciencia y tecnología para ofrecer soluciones de compromiso a medida que ayudan a nuestros clientes a reimaginar cómo se relacionan con sus pacientes, personas y proveedores para mejorar sus resultados. Nuestra misión es colaborar con nuestros clientes para mejorar vidas ayudando a los profesionales sanitarios y a los pacientes a obtener los medicamentos, los conocimientos y el apoyo que necesitan. Creemos en nuestros valores: 💜Capacitamos a todos/Aceptamos el reto/Trabajamos unidos/Preguntamos qué pasaría si/Hacemos lo correcto, y te preguntaremos cómo se alinean tus valores personales con ellos. Para saber más sobre nosotros, visítanos en Nuestra Web En Inizio Engage nos enorgullece ser una empresa que ofrece igualdad de oportunidades. Aquí todos son considerados sin distinción de edad, ascendencia, color, género, identidad o expresión de género, información genética, estado civil, condición médica (incluyendo embarazo, parto o condiciones médicas relacionadas), discapacidad mental o física, origen nacional, cuidado familiar protegido o estado de licencia médica, raza, religión, orientación sexual o cualquier otra característica protegida por las leyes estatales o locales. En Inizio, nos esforzamos por brindar oportunidades equitativas para todos. Agradecemos mucho tu interés en unirte a nuestro equipo y trabajaremos en considerar a aquellos candidatos que cumplan con los criterios de selección establecidos. 🌈"
Technical Project Manager / Delivery Manager (Fully Remote),My Web3 Startup,Spain,"About the job We’re a small but fast-growing Web3 development agency (14 people right now) and we’re looking for someone who’s sharp, organized, ambitious, and client-focused to join us as our Technical Project Manager / Delivery Manager. This is not a corporate environment — we’re young, flexible, and fast-paced. Most of our team is based in Western Europe, fully remote. As long as you’re getting things done, you can set up your day however you like (we just ask for 8 working hours between 9am–9pm CEST). What the Role Looks Like This role is a mix between project manager and delivery manager. You’ll be making sure projects run smoothly end-to-end: communication, timelines, onboarding, launches, and client experience. We want someone who’s not just “tracking tasks” but really owning delivery and making both clients and devs feel supported. Communication & Updates → Clear, structured updates so clients never chase you. → Proactive about risks, timelines, and next steps. → Professional but approachable tone at all times. Project Management & Process → Create clear roadmaps and milestones. → Keep scope and deliverables under control. → Spot risks/dependencies before they cause problems. → Keep tickets/issues organized (Notion, Slack). Onboarding & Kickoff → Onboard clients with welcome pack, kickoff call, tool setup (Slack/Telegram, repos, boards). → Align goals, scope, and success metrics early. → Make sure we get them early wins in the first 1–2 weeks. Deployment & Launch → Manage final launch flows. → Use proper launch checklists (performance, SEO, security, mobile responsiveness). → Support clients with training, handover docs, Looms. → Run smooth launches with clear communication and a fallback plan. Client Experience → Explain decisions in a way that builds confidence. → Reduce stress during crunch moments. → Celebrate milestones and keep relationships strong post-delivery. Proactivity → Spot potential opportunities with clients (upsells, connections, etc.) → Bring new ideas, industry best practices, and a partner mindset. What We’re Looking For Agency experience → you’ve worked at a software/dev agency before. Technical fluency → you don’t need to code daily, but you should understand how full-stack JS apps (frontend + backend) are built. Notion skills → we use it heavily for project coordination, so you should be comfortable. Languages → strong English (written & spoken). Spanish is a big plus. People skills → this role is about trust and communication. You should be clear, empathetic, and able to keep clients calm and confident. Proactive → ****Self-motivated, proactive problem-solver, and dedicated to delivering high-quality work. Strives for perfection in their craft and displays genuine care for the projects and potential challenges that may arise with clients. What You’ll Get Full remote flexibility, with a team spread across Europe. A young, ambitious team (we move fast, no bureaucracy). A role that actually grows with you — we’re scaling and you’ll have space to step up. The chance to directly shape how we deliver projects and work with clients. Salary range: $2,000-$3,000 depending on experience"
Ecommerce Data Analyst,Prosana,Spain,"About the job Tired of inheriting someone else’s messy dashboards? Ready to build the entire BI function from the ground up - your way? We’re looking for a hands-on Ecommerce Data Analyst to help a fast-scaling DTC team stop guessing and start acting on real data. This is a unique opportunity to architect a clean, scalable data infrastructure from scratch, enabling data-driven decisions across marketing, ops, product, and leadership. If you love collecting, cleaning, and connecting data - and transforming that into insights that actually drive action - this is your chance to make a massive impact in a company that’s hungry for your expertise. YOUR MISSION To build and own a brand-new Business Intelligence system, structuring raw, fragmented data from multiple sources into accessible dashboards and reports that empower the teams to optimize performance, identify inefficiencies, and make smarter decisions. This is a full-time, contractor role. WHAT’S IN IT FOR YOU Architect the company’s entire BI stack and define best practices from day one Work with high-leverage datasets from platforms like Shopify, Meta Ads, GA, TripleWhale, Klaviyo, Checkout champ, Phone Apps, and more Operate independently in a low-data-maturity environment where your work will directly drive growth Work from anywhere with a fully international and global team WHAT YOU’LL BE DOING Build a brand-new Business Intelligence infrastructure from scratch Collect and connect data from multiple marketing and analytics platforms to create a unified view of performance Work with large datasets and create custom AI bots Build and maintain automated processes that transform raw data into structured, usable insights Design intuitive dashboards and reports that help the team make fast, informed decisions Turn complex data into clear, actionable insights that drive marketing strategy and funnel performance Spot anomalies or underperformance early and flag them to key stakeholders Work cross-functionally with teams across marketing, tech, and leadership to improve data visibility and measurement WHO YOU ARE Experience: 3+ years in ecommerce data analysis, business intelligence, or analytics roles with exposure to data infrastructure and performance reporting Builder Mentality: You’ve worked in (or thrive in) low-data-maturity environments and know how to get results without perfect tools Technical Skills: Proficient in SQL and comfortable working with Python or similar scripting tools to automate and structure data Platform Familiarity: Experienced with key marketing data sources like Shopify, GA, Facebook Ads, and email platforms Analytical & Strategic: You connect the dots across funnel stages, ROI metrics, and ad performance to guide decision-making Self-Starter: Comfortable working independently and building systems from the ground up in a fast-paced environment Collaborative Partner: Skilled at working across departments and aligning data initiatives with company objectives Software Background: Bonus if you have a foundation in software engineering to collaborate more effectively with developers RECRUITMENT PROCESS Intro Chat: A quick intro call to understand your experience and motivations Tech Interview: Deep dive into your technical abilities and past experience Task: A small, real-world BI task to see how you think and communicate Final Chat: We’ll align expectations, goals, and finalize the next steps"
Creative Project Manager,Designity,European Union,"About the job As a Creative Project Manager at Designity, you’ll be the driving force behind high-impact creative projects—from branding and digital campaigns to web builds and content production. You’ll connect the dots between client goals and creative execution, leading cross-functional teams with precision, speed, and a sharp eye for creative quality. You’ll also leverage AI-powered tools to streamline workflows, eliminate bottlenecks, and keep projects moving faster—so your team can stay focused on what matters most: delivering bold, effective creative work. ‍ Designity is a Creative-as-a-Service (CaaS) platform that empowers businesses with a flexible, high-quality, and scalable alternative to traditional agencies and in-house teams. ‍ Our unique model connects marketing and creative leaders with the top 3% of US-based creative and marketing talent, all led by experienced Creative Directors, Project Managers, and Marketing Strategists. Through our collaborative platform, we streamline the creative process, ensuring fast, high-impact execution without the inefficiencies of hiring in-house or the high costs of traditional agencies. ‍ Brands like Calendly, Kung Fu Tea, and Marriott Hotels trust Designity to handle their design and marketing needs, proving that there's a better way to scale creativity. Unlike in-house hiring, which is expensive and skill-limiting, or marketplaces like Upwork and Fiverr, which lack reliability and creative oversight, Designity delivers a seamless, results-driven approach that makes creative collaboration effortless. ‍ PRIMARY RESPONSIBILITIES: Lead end-to-end creative projects across branding, campaigns, websites, and digital content—from kickoff through delivery. Collaborate with Creative Directors to turn client goals into clear briefs, timelines, and actionable creative strategies. Manage scope, schedules, and resources across multiple projects to ensure on-time, high-quality execution. Own client communications—setting expectations, sharing updates, leading reviews, and resolving issues with clarity and confidence. Guide creative teams through each phase of work, ensuring alignment, brand consistency, and strategic impact. Evaluate in-progress creative against project goals, providing structure and feedback that drives executional quality. Leverage AI tools and automation to streamline task management, optimize workflows, and speed up delivery. Monitor project performance, identify risks early, and make real-time adjustments to keep work on track. Improve processes continuously—identifying gaps in delivery, communication, or structure and implementing smarter solutions. REQUIREMENTS: 5+ years of experience managing creative projects, campaigns, or brand initiatives in an agency or similar creative environment. Strong understanding of end-to-end creative workflows across branding, digital design, marketing, and content. Proven ability to lead cross-functional creative teams, evaluate work, and ensure alignment with brand and business goals. Demonstrated success managing multiple fast-paced projects with shifting priorities and tight timelines. Experience working directly with clients—owning communication, presenting creative, and navigating feedback cycles. Hands-on experience with project management and collaboration tools, or equivalent platforms. Strong track record of applying AI or automation to improve project operations, team efficiency, or creative output. Excellent organizational and communication skills with a high degree of accountability. Comfortable working independently in a fully remote environment. Bachelor’s degree in Marketing, Communications, Design, or a related field is a plus. ‍ BENEFITS: Join a company at the perfect moment! Career making opportunity. Work remotely full-time, within a virtual office environment. Unwind during the flexible PTO (available after 90 days), and company holidays. Professional growth opportunities and ongoing training. Enjoy dedicated focus times designed to boost your productivity and creativity. Fast-moving, values-driven, globally distributed team. In order to be considered for this position, you need to complete the application process at www.designity.com/careers/creative-project-manager ‍ Please do NOT follow up on your application. We will be in touch within 2-3 weeks if you're qualified. ‍ At Designity, employment decisions are based on business needs, qualifications, and merit. We are an Equal Opportunity Employer, valuing diversity in culture, perspectives, skills, and experiences, which strengthens our team, clients, and products. Be cautious when applying. Official communications from Designity will come only from the Designity.com domain. We will never request payment details. Beware of scammers using fake domains like Designity.team to attempt fraud."
Junior Talent Coordinator (Remote within Spain),Leadtech Group,Spain,"About the job At Leadtech, we've been redefining digital businesses since 2009, creating innovative online solutions that reach millions of users every month. With a diverse team of over 700 members from 23+ nationalities, we're united by a passion for creativity and collaboration. We specialize in delivering user-centric experiences across web and mobile platforms, where people can connect with our products like never before. We're proud of our global reach and committed to fostering an inclusive workplace where every individual contributes to our shared vision of bringing cutting-edge projects to life. Learn more about our journey and mission on our About Us page! About The Role Leadtech is growing, and we're looking for a Talent Coordinator to help us streamline and enhance our hiring processes. As we expand, ensuring a smooth and efficient candidate experience is crucial to attracting top talent. We need someone organized, proactive, and passionate about supporting recruitment operations. Do you have experience coordinating hiring processes in the digital industry? If you thrive in a fast-paced environment and enjoy working closely with recruiters and hiring managers, we'd love to hear from you! YOUR MISSION As a Talent Coordinator at Leadtech, you will: Organize and manage interview schedules for candidates, ensuring timely communication and smooth logistics between candidates and interviewers Keep candidates informed throughout the recruitment process, providing timely updates on next steps and interview feedback Maintain and update candidate information in the Applicant Tracking System (ATS), ensuring that all records are accurate and up to date Assist in managing internal recruitment processes by supporting the administrative management of applications and maintaining continuous communication with employees interested in the processes, helping to ensure fluidity and satisfaction Assist in the preparation of job offers, ensuring all relevant documents are accurate and completed in a timely manner Support the collection and organization of required documentation from candidates, including references, identification, and other necessary paperwork Coordinate with the Payroll team to ensure that new hires are properly onboarded and all payroll-related tasks are completed Act as a point of contact with recruitment vendors, external agencies, and partner companies supporting the recruitment process. Ensure smooth communication and alignment with external partners to enhance recruitment efforts Requirements WHAT WILL MAKE YOU STAND OUT FROM THE CROWD We're looking for someone with a balance of hard and soft skills who can thrive in a dynamic, cross-functional environment. Here's what we'd love to see: Previous experience in a Talent Coordinator, HR Assistant, or similar administrative role Strong organizational skills with the ability to manage multiple tasks and priorities Excellent written and verbal communication skills with attention to detail Familiarity with Applicant Tracking Systems (ATS) and HR software Ability to work collaboratively in a team-oriented environment Proficiency in office software (e.g., Microsoft Office, Google Suite) and other communication tools Strong problem-solving skills and ability to adapt in a fast-paced environment Experience in managing relationships with external vendors and recruitment agencies is a plus Strong attention to detail Proficiency in English Benefits WHY SHOULD YOU JOIN US? Growth and career development At Leadtech, we prioritize your growth. Enjoy a flexible career path with personalized internal training and an annual budget for external learning opportunities Work-Life balance Benefit from a flexible schedule with flextime (7 - 9:30 a.m. start, 3:30 - 6 p.m. end) and the option of working full remote or from our Barcelona office. Enjoy free Friday afternoons with a 7-hour workday, plus a 35-hour workweek in July and August so you can savor summer! Comprehensive benefits Competitive salary, full-time permanent contract, and top-tier private health insurance (including dental and psychological services) 25 days of vacation plus your birthday off, with flexible vacation options—no blackout days! Unique Perks If you wish to come, in our office in Barcelona you'll find it coplete with free coffee, fresh fruit, snacks, a game room, and a rooftop terrace with stunning Mediterranean views Additional benefits include ticket restaurant and nursery vouchers, paid directly from your gross salary Join us in an environment where you're free to innovate, learn, and grow alongside passionate professionals. At Leadtech, you'll tackle exciting challenges and be part of a vibrant team dedicated to delivering exceptional user experiences Equal Employment Opportunity Employer: Leadtech is an Equal Employment Opportunity (EEO) Employer, which means we encourage applications from people with different backgrounds, interests, and personal circumstances. Our team welcomes applicants regardless of their race, gender, age, religion, nationality, sexual orientation, and/or disabilities. All we need is your high energy, skills, and willingness to be a part of a great project! Location You'll have the flexibility to choose whether you'd like to come to the office every day, from time to time, or work fully remote. We want you to find the best combination for you. If you prefer to be surrounded with amazing people, our exceptional office is in Barcelona's Blue Building, located right on the city's seafront. Besides our stunning views, you'll enjoy our office perks such as free fruit, snacks, and coffee and you'll also be able to take part in our Mario Kart and table tennis competitions. The personal data you provide will be processed in order to manage your candidacy for the corporate selection processes that fit your profile. If you wish, you can exercise your rights of access, rectification or cancellation by writing to our address (Avenida Litoral, 12-14, 5ta planta. Barcelona. 08005) or to the email address protecciondedatos@LeadTech.com, attaching to your request a document that can validate your identity. Leadtech is an Equal Employment Opportunity (EEO) Employer, which means we encourage applications from people with different backgrounds, interests, and personal circumstances. Our team welcomes applicants regardless of their race, gender, age, religion, nationality, sexual orientation, gender identity, gender expressión and/or disabilities. All we need is your high energy, skills, and willingness to be a part of a great project!"
Digital Insurance Project Manager - Spanish Speaker (Fully Remote),CoverGo | Insurtech,"Valencia, Valencian Community, Spain","About the job Top 3 Reasons To Join Us Competitive Salary 100% Remote Working on the latest tech for the Insurtech Market Leader About Us At CoverGo, our mission is to empower all insurance companies to make insurance 100% digital and accessible to everyone. We are a leading global no-code insurance platform for health, life, and P&C We're the winner of the Insurtech of the Year in all of Asia and other awards globally We work with insurance enterprise clients such as AXA, Bupa, MSIG, Dai-ichi, Bank of China Group Insurance, and many more We're an international, diverse team of over 120 people with 30 nationalities and team members working remotely from all over the world We are fully funded and backed by reputable VC funds and strategic institutional investors We have a global presence in Asia, EMEA and the Americas We've grown our annualized revenue by over 30x since January 2021 We're constantly working towards making CoverGo a workplace that you love coming to. We deeply believe that bringing together a diversity of thoughts, expressions, and perspectives is key to building the best culture for equally diverse communities all over the world and a workplace that you love coming to. We deeply believe that bringing together a diversity of thoughts, expressions, and perspectives is key to building the best culture for equally diverse communities all over the world About The Role As a Digital Insurance Project Manager, your core responsibility will be to oversee and manage the implementation of new and/or existing projects within CoverGo's operations. This role presents an exciting opportunity for an individual with a strong drive to lead transformative projects in the insurtech industry. What You Will Do Engage and manage relationships with clients and stakeholders Lead project planning sessions with the internal team and client's staff Support solution proposals for client pursuits, proposals, and PoCs Participate in proposal and POC processes (i.e. design, submission, and review) Support the creation of contracts and related communication with clients Identify and help secure growth opportunities for existing clients Manage project progress and adapt work as required Ensure projects meet deadlines Manage relationships with clients and stakeholders Host regular/weekly project review and create reports with key metrics about team and project status using company standard metrics Oversee all incoming and outgoing project documentation Identify and manage issues, risks, assumptions, and dependencies Continuously optimize and improve processes and the overall approach where necessary What We Need Bachelor's degree in computer science or a related technical field is a plus 5+ years experience as a Project Manager Insurance domain knowledge is a must Strong client facing experience is a must Technical skills are a plus Has experience seeing projects through the full life cycle Excellent analytical skills and problem-solving skills Strong interpersonal skills and extremely resourceful Proven ability to complete projects according to outlined scope, budget, and timeline Self-motivated and able to work independently Able, willing, and excited to work in a fast-paced collaborative startup environment Must be able to speak in Spanish fluently Why You'll Love Working Here Fully Remote Flexible Leave International Environment Competitive renumeration package Performance Bonus Company activities and events Learning and development plan Remote work allowance CoverGo Company Video By submitting your application, you confirm that you have read, understood, and accepted the content of CoverGo's Privacy Notice and you consent to the processing of your data as part of this application."
